"","Player","Nation","Pos","Squad","Matches","League","Rk","Age","Born","MP","Starts","Min","Gls","Ast","PK","PKatt","CrdY","CrdR","xG","npxG","xA","Sh","SoT","FK","SoTperc","GperSh","GperSoT","npxGperSh","G-xG","npG-xG","PassCmp","PassAtt","PassCmpperc","PassTotDist","PassPrgDist","ShPassCmp","ShPassAtt","ShPassCmpperc","MedPassCmp","MedPassAtt","MedPassCmpperc","LngPassCmp","LngPassAtt","LngPassCmpperc","A-xA","KP","PassF3","PPA","CrsPA","ProgPasses","Att","PassLive","PassDead","PassFK","PassTB","PassPress","PassSw","PassCrs","PassCK","CKIn","CKOut","CKStr","PassGround","PassLow","PassHigh","PassLeft","PassRight","PassHead","PassTI","PassOther","PassOff","PassOut","PassInt","PassBlocks","SCA","SCAPassLive","SCAPassDead","SCADrib","SCASh","SCAFld","GCA","GCAPassLive","GCAPassDead","GCADrib","GCASh","GCAFld","GCAOG","TklDef3rd","TklMid3rd","TklAtt3rd","vDribTkl","vDribAtt","vDribTklperc","vDribPast","PressSucc","Pressperc","PressDef3rd","PressMid3rd","PressAtt3rd","BlockSh","BlockShSv","BlockPass","Int","Clr","Err","Touches","TouchesDefPen","TouchesDef3rd","TouchesMid3rd","TouchesAtt3rd","TouchesAttPen","TouchesLive","DribSucc","DribAtt","DribSuccperc","Drib#Pl","DribMegs","Carries","CarryTotDist","CarryPrgDist","Targ","Rec","Recperc","Miscon","Dispos","2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","OG","Recov","AerWon","AerLost","AerWonperc"
"2","David Abraham","ar ARG","DF","Eint Frankfurt","Matches","Bundesliga",0.0390964378801043,31,1986,27,27,2302,0,0.0781928757602085,0,0,0.117289313640313,0,0.0195482189400521,0.0195482189400521,0.0156385751520417,0.430060816681147,0.0390964378801043,0,9.1,0,0,0.04,-0.0195482189400521,-0.0195482189400521,42.2241529105126,51.2945264986968,82.3,981.125108601216,310.308427454387,0.351867940920938,0.54735013032146,64.3,26.1946133796698,29.4005212858384,89.1,15.6776715899218,21.3466550825369,73.4,0.0625543006081668,0.234578627280626,2.58036490008688,0.117289313640313,0.0781928757602085,3.79235447437011,51.2945264986968,49.7697654213727,1.52476107732407,1.25108601216334,0.0390964378801043,5.74717636837533,2.65855777584709,0.312771503040834,0,0,0,0,32.1763683753258,6.49000868809731,12.6281494352737,8.13205907906169,36.0860121633362,5.23892267593397,0.27367506516073,0.0781928757602085,0.156385751520417,1.13379669852302,0.390964378801043,0.390964378801043,0.586446568201564,0.469157254561251,0.0390964378801043,0,0.0781928757602085,0,0.0781928757602085,0.0390964378801043,0,0,0.0390964378801043,0,0,1.21198957428323,0.430060816681147,0.0390964378801043,0.938314509122502,1.64205039096438,57.1,0.703735881841877,2.89313640312771,33.5,5.78627280625543,2.58036490008688,0.27367506516073,0.625543006081668,0,0.899218071242398,2.15030408340573,5.12163336229366,0.0390964378801043,60.9904430929626,5.90356211989574,32.4500434404865,32.997393570808,1.64205039096438,0.469157254561251,59.622067767159,0.508253692441355,0.54735013032146,92.9,0.508253692441355,0,37.3370981754996,242.397914856646,136.563857515204,35.3040834057341,34.7567332754127,98.4,0.195482189400521,0.234578627280626,0,0.430060816681147,0.781928757602085,0,0.312771503040834,1.09470026064292,0,0,0.0390964378801043,14.7393570807993,2.38488271068636,1.05560382276281,69.3
"3","Amir Abrashi","al ALB","MF","Freiburg","Matches","Bundesliga",0.211764705882353,27,1990,12,11,850,0,0,0,0,0.211764705882353,0,0.0211764705882353,0.0211764705882353,0.0635294117647059,0.529411764705882,0,0,0,0,NA,0.04,-0.0211764705882353,-0.0211764705882353,27.5294117647059,35.4705882352941,77.6,474.564705882353,125.258823529412,0.635294117647059,1.27058823529412,50,22.3411764705882,27.4235294117647,81.5,4.55294117647059,6.77647058823529,67.2,-0.0635294117647059,0.423529411764706,2.11764705882353,0.423529411764706,0.105882352941176,3.38823529411765,35.4705882352941,34.8352941176471,0.635294117647059,0.529411764705882,0,8.89411764705882,0.952941176470588,0.529411764705882,0,0,0,0,21.7058823529412,5.50588235294118,8.25882352941176,1.90588235294118,28.8,2.96470588235294,0.105882352941176,0.105882352941176,0,0.952941176470588,0.847058823529412,0.847058823529412,1.27058823529412,1.05882352941176,0,0,0,0.211764705882353,0.105882352941176,0.105882352941176,0,0,0,0,0,1.48235294117647,2.32941176470588,0.105882352941176,1.16470588235294,2.11764705882353,55,0.952941176470588,6.03529411764706,26.5,7.51764705882353,12.4941176470588,2.75294117647059,0.529411764705882,0,1.58823529411765,2.32941176470588,2.01176470588235,0.211764705882353,49.8705882352941,2.96470588235294,12.9176470588235,30.4941176470588,8.47058823529412,0.952941176470588,49.4470588235294,0.529411764705882,1.16470588235294,45.5,0.741176470588235,0,29.3294117647059,135.211764705882,58.5529411764706,28.1647058823529,24.3529411764706,86.5,0.952941176470588,1.48235294117647,0,2.11764705882353,2.85882352941176,0,0.529411764705882,2.75294117647059,0,0,0,14.5058823529412,2.22352941176471,2.01176470588235,52.5
"4","René Adler","de GER","GK","Mainz 05","Matches","Bundesliga",0.214285714285714,32,1985,14,14,1260,0,0,0,0,0,0,0,0,0.0214285714285714,0,0,0,NA,NA,NA,NA,0,0,17.2142857142857,27.5714285714286,62.4,626.428571428571,405.785714285714,0,0,NA,6.57142857142857,6.92857142857143,94.8,10.6428571428571,20.6428571428571,51.6,-0.0214285714285714,0.0714285714285714,0.571428571428571,0,0,0,27.5714285714286,19.4285714285714,8.14285714285714,1.71428571428571,0,1.71428571428571,0.785714285714286,0,0,0,0,0,11.5,0.928571428571429,15.1428571428571,2.78571428571429,20.2857142857143,0.0714285714285714,0,2.85714285714286,0.214285714285714,1.07142857142857,0.0714285714285714,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.142857142857143,0,0,0,0,0,0,0.285714285714286,0,31.5714285714286,23.8571428571429,31.4285714285714,0.214285714285714,0,0,23.7857142857143,0,0,NA,0,0,16.9285714285714,88.2857142857143,46.5714285714286,12.2142857142857,12.2142857142857,100,0,0,0,0.0714285714285714,0.214285714285714,0,0,0,0,0.0714285714285714,0,5.64285714285714,0,0.0714285714285714,0
"5","Ailton","br BRA","DF,FW","Stuttgart","Matches","Bundesliga",3.33333333333333,22,1995,5,1,108,0,0,0,0,0,0,0,0,0.0833333333333333,0.833333333333333,0,0,0,0,NA,0.02,0,0,37.5,51.6666666666667,72.6,736.666666666667,247.5,0.833333333333333,2.5,33.3,27.5,34.1666666666667,80.5,9.16666666666667,15,61.1,-0.0833333333333333,1.66666666666667,2.5,1.66666666666667,1.66666666666667,5,51.6666666666667,42.5,9.16666666666667,2.5,0,10.8333333333333,2.5,1.66666666666667,0,0,0,0,30.8333333333333,5,15.8333333333333,38.3333333333333,2.5,3.33333333333333,6.66666666666667,0,0,0.833333333333333,0.833333333333333,2.5,1.66666666666667,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,2.5,1.66666666666667,0,2.5,5.83333333333333,42.9,3.33333333333333,10,29.3,17.5,12.5,4.16666666666667,0,0,4.16666666666667,0,0.833333333333333,0,69.1666666666667,2.5,19.1666666666667,41.6666666666667,11.6666666666667,2.5,60,0.833333333333333,2.5,33.3,0.833333333333333,0,40,247.5,157.5,44.1666666666667,38.3333333333333,86.8,2.5,0,0,0.833333333333333,2.5,0,1.66666666666667,1.66666666666667,0,0,0,5.83333333333333,1.66666666666667,2.5,40
"6","Manuel Akanji","ch SUI","DF","Dortmund","Matches","Bundesliga",0.497787610619469,22,1995,11,10,904,0,0,0,0,0.199115044247788,0,0.0199115044247788,0.0199115044247788,0.00995575221238938,0.497787610619469,0.199115044247788,0,40,0,0,0.04,-0.0199115044247788,-0.0199115044247788,51.8694690265487,60.1327433628319,86.3,1133.46238938053,338.097345132743,0.199115044247788,0.696902654867257,28.6,35.1438053097345,39.1261061946903,89.8,16.5265486725664,20.3097345132743,81.4,-0.00995575221238938,0.0995575221238938,3.88274336283186,0.298672566371681,0,3.98230088495575,60.1327433628319,56.7477876106195,3.38495575221239,1.19469026548673,0,7.26769911504425,2.38938053097345,0.0995575221238938,0,0,0,0,43.8053097345133,7.46681415929204,8.86061946902655,14.1371681415929,39.2256637168142,3.38495575221239,2.19026548672566,0.298672566371681,0,0.79646017699115,0.79646017699115,0.597345132743363,0.497787610619469,0.398230088495575,0,0.0995575221238938,0,0,0.0995575221238938,0.0995575221238938,0,0,0,0,0,1.39380530973451,0.597345132743363,0,0.298672566371681,0.79646017699115,37.5,0.497787610619469,4.57964601769912,37.7,6.3716814159292,5.17699115044248,0.597345132743363,0.398230088495575,0,0.995575221238938,1.29424778761062,5.77433628318584,0,71.6814159292035,5.57522123893805,31.0619469026549,42.0132743362832,6.4712389380531,0.995575221238938,68.4955752212389,0.597345132743363,0.696902654867257,85.7,0.597345132743363,0,47.4889380530973,357.610619469027,210.265486725664,48.3849557522124,47.4889380530973,98.1,0.497787610619469,0.298672566371681,0,0.995575221238938,0.497787610619469,0,0.0995575221238938,1.19469026548673,0,0,0,10.4535398230088,1.69247787610619,1.69247787610619,50
"7","Chadrac Akolo","cd COD","FW,MF","Stuttgart","Matches","Bundesliga",0.490018148820327,22,1995,22,13,1102,0.408348457350272,0,0,0.0816696914700545,0.163339382940109,0,0.383847549909256,0.326678765880218,0.130671506352087,2.61343012704174,1.22504537205082,0,46.9,0.16,0.33,0.12,0.0245009074410163,0.0816696914700545,19.7640653357532,25.8076225045372,76.6,316.796733212341,75.9528130671506,0.245009074410163,0.653357531760436,37.5,16.497277676951,20.0090744101633,82.4,3.02177858439201,5.14519056261343,58.7,-0.130671506352087,1.06170598911071,1.06170598911071,1.06170598911071,0.571687840290381,2.94010889292196,25.8076225045372,25.1542649727768,0.653357531760436,0,0.0816696914700545,5.22686025408349,0.326678765880218,1.14337568058076,0.0816696914700545,0,0.0816696914700545,0,17.967332123412,4.41016333938294,3.43012704174229,1.30671506352087,22.2141560798548,1.30671506352087,0.245009074410163,0.163339382940109,0.490018148820327,0,1.22504537205082,0.816696914700545,2.20508166969147,1.7967332123412,0,0.0816696914700545,0.245009074410163,0.0816696914700545,0.163339382940109,0,0,0,0.0816696914700545,0.0816696914700545,0,0.163339382940109,0.898366606170599,0.0816696914700545,0.326678765880218,1.14337568058076,28.6,0.816696914700545,7.67695099818512,27.4,3.51179673321234,15.1088929219601,9.39201451905626,0.0816696914700545,0,1.38838475499093,0.571687840290381,0.163339382940109,0.0816696914700545,38.956442831216,0.326678765880218,2.53176043557169,19.6823956442831,20.2540834845735,3.83847549909256,38.2214156079855,1.06170598911071,2.12341197822142,50,1.14337568058076,0.0816696914700545,29.3194192377495,181.796733212341,112.295825771325,42.3865698729583,27.8493647912886,65.7,2.36842105263158,2.36842105263158,0,1.06170598911071,1.06170598911071,0.73502722323049,1.14337568058076,0.816696914700545,0,0,0,5.47186932849365,0.73502722323049,1.71506352087114,30
"8","Kevin Akpoguma","de GER","DF","Hoffenheim","Matches","Bundesliga",0.372781065088757,22,1995,22,17,1690,0,0.0532544378698225,0,0,0.0532544378698225,0,0.0106508875739645,0.0106508875739645,0.0798816568047337,0.266272189349112,0.106508875739645,0,40,0,0,0.05,-0.0106508875739645,-0.0106508875739645,46.1183431952663,53.7869822485207,85.7,886.207100591716,287.680473372781,0.319526627218935,1.01183431952663,31.6,36.7455621301775,39.4082840236686,93.2,9.05325443786982,13.3668639053254,67.7,-0.0266272189349112,0.372781065088757,3.83431952662722,0.21301775147929,0,3.62130177514793,53.7869822485207,51.4970414201183,2.28994082840237,1.91715976331361,0.0532544378698225,7.82840236686391,0.958579881656805,0.372781065088757,0,0,0,0,41.112426035503,6.07100591715976,6.60355029585799,6.12426035502959,44.8934911242604,1.49112426035503,0.372781065088757,0.106508875739645,0.106508875739645,0.958579881656805,0.63905325443787,0.745562130177515,0.745562130177515,0.745562130177515,0,0,0,0,0.0532544378698225,0.0532544378698225,0,0,0,0,0,1.59763313609467,0.745562130177515,0.21301775147929,0.958579881656805,1.75739644970414,54.5,0.798816568047337,5.43195266272189,38.3,8.36094674556213,5.16568047337278,0.63905325443787,0.266272189349112,0,1.43786982248521,1.54437869822485,3.46153846153846,0,63.4260355029586,4.95266272189349,29.6094674556213,34.8284023668639,3.67455621301775,0.479289940828402,61.4556213017751,0.532544378698225,0.63905325443787,83.3,0.532544378698225,0,43.189349112426,225.905325443787,129.621301775148,43.8284023668639,42.6568047337278,97.3,0.266272189349112,0.372781065088757,0,1.17159763313609,1.01183431952663,0.0532544378698225,0.372781065088757,1.54437869822485,0,0,0.0532544378698225,9.15976331360947,1.6508875739645,1.49112426035503,52.5
"9","David Alaba","at AUT","DF","Bayern Munich","Matches","Bundesliga",0.4642166344294,25,1992,23,17,1551,0.11605415860735,0.11605415860735,0,0,0.058027079303675,0,0.058027079303675,0.058027079303675,0.127659574468085,1.3926499032882,0.406189555125725,0.4642166344294,29.2,0.08,0.29,0.04,0.058027079303675,0.058027079303675,64.990328820116,76.5957446808511,84.8,1071.58607350097,340.618955512573,0.812379110251451,2.49516441005803,32.6,55.4738878143133,61.3346228239845,90.4,8.70406189555126,12.7659574468085,68.2,-0.011605415860735,1.1605415860735,4.23597678916828,1.45067698259188,0.754352030947776,7.60154738878143,76.5957446808511,67.311411992263,9.28433268858801,0.406189555125725,0.11605415860735,11.779497098646,1.21856866537718,5.3384912959381,0.34816247582205,0,0.174081237911025,0.174081237911025,52.5145067698259,13.2882011605416,10.7930367504836,57.9690522243714,7.42746615087041,1.91489361702128,8.52998065764023,0.058027079303675,0.058027079303675,0.58027079303675,1.21856866537718,2.49516441005803,2.43713733075435,2.03094777562863,0.2321083172147,0.058027079303675,0.11605415860735,0,0.174081237911025,0.174081237911025,0,0,0,0,0,0.58027079303675,0.522243713733075,0.2321083172147,0.522243713733075,0.754352030947776,69.2,0.2321083172147,4.35203094777563,37.1,4.23597678916828,4.4100580270793,3.07543520309478,0.290135396518375,0.058027079303675,1.27659574468085,0.986460348162476,1.74081237911025,0,85.705996131528,2.72727272727273,17.2340425531915,40.3868471953578,32.9593810444874,2.321083172147,76.0154738878143,0.986460348162476,1.50870406189555,65.4,1.04448742746615,0.058027079303675,61.7988394584139,306.78916827853,157.485493230174,64.468085106383,60,93.1,0.754352030947776,0.986460348162476,0,0.522243713733075,0.34816247582205,0.11605415860735,5.3384912959381,0.870406189555126,0,0,0,9.86460348162476,0.870406189555126,0.870406189555126,50
"10","Lucas Alario","ar ARG","FW","Leverkusen","Matches","Bundesliga",0.52258064516129,24,1992,23,17,1550,0.52258064516129,0.232258064516129,0.0580645161290323,0.116129032258065,0.232258064516129,0.0580645161290323,0.632903225806452,0.545806451612903,0.0987096774193548,3.36774193548387,1.21935483870968,0.0580645161290323,36.2,0.14,0.38,0.16,-0.110322580645161,-0.0812903225806452,17.5354838709677,23.2258064516129,75.5,232.2,42.1548387096774,1.16129032258065,2.14838709677419,54.1,15.0387096774194,18.9870967741935,79.2,1.33548387096774,2.09032258064516,63.9,0.133548387096774,0.638709677419355,1.10322580645161,0.348387096774194,0,1.45161290322581,23.2258064516129,21.4838709677419,1.74193548387097,0.0580645161290323,0.116129032258065,5.45806451612903,0.174193548387097,0.174193548387097,0,0,0,0,13.9935483870968,5.74838709677419,3.48387096774194,2.43870967741936,16.2,1.91612903225806,0.0580645161290323,0.638709677419355,0.116129032258065,0.232258064516129,0.232258064516129,0.754838709677419,2.09032258064516,1.45161290322581,0,0.290322580645161,0.0580645161290323,0.290322580645161,0.348387096774194,0.232258064516129,0,0.0580645161290323,0,0.0580645161290323,0,0.0580645161290323,0.290322580645161,0.290322580645161,0.116129032258065,0.580645161290323,20,0.464516129032258,6.50322580645161,29,1.56774193548387,11.1483870967742,9.69677419354839,0.232258064516129,0,0.696774193548387,0.348387096774194,0.812903225806452,0,38.2064516129032,0.870967741935484,3.48387096774194,19.1612903225806,17.7677419354839,5.92258064516129,36.3483870967742,1.56774193548387,2.20645161290323,71.1,1.68387096774194,0.116129032258065,24.7354838709677,124.083870967742,49.5290322580645,49.4709677419355,28.9161290322581,58.5,2.90322580645161,2.61290322580645,0,2.32258064516129,2.43870967741936,0.812903225806452,0.174193548387097,0.580645161290323,0.0580645161290323,0,0,3.89032258064516,2.78709677419355,4.58709677419355,37.8
"11","Miiko Albornoz","cl CHI","DF","Hannover 96","Matches","Bundesliga",1.28022759601707,26,1990,10,7,703,0,0,0,0,0.128022759601707,0,0.0256045519203414,0.0256045519203414,0.140825035561878,0.512091038406828,0.128022759601707,0,25,0,0,0.05,-0.0256045519203414,-0.0256045519203414,41.4793741109531,54.1536273115221,76.6,758.534850640114,376.258890469417,1.15220483641536,2.68847795163585,42.9,31.6216216216216,37.126600284495,85.2,8.70554765291607,14.3385490753912,60.7,-0.140825035561878,0.896159317211949,2.30440967283073,1.40825035561878,0.768136557610242,6.52916073968706,54.1536273115221,42.2475106685633,11.9061166429587,0.896159317211949,0,8.19345661450925,1.02418207681366,2.94452347083926,0,0,0,0,20.6116642958748,18.0512091038407,15.4907539118065,34.4381223328592,5.12091038406828,1.9203413940256,11.0099573257468,0.512091038406828,0.256045519203414,1.28022759601707,1.15220483641536,1.53627311522048,1.9203413940256,1.53627311522048,0,0,0.128022759601707,0.256045519203414,0.384068278805121,0.384068278805121,0,0,0,0,0,1.7923186344239,0.640113798008535,0.512091038406828,1.15220483641536,2.68847795163585,42.9,1.53627311522048,4.73684210526316,28,8.83357041251778,5.37695590327169,2.68847795163585,0.384068278805121,0,2.04836415362731,0.768136557610242,3.32859174964438,0,65.6756756756757,4.60881934566145,22.6600284495021,26.2446657183499,20.4836415362731,1.53627311522048,54.0256045519203,1.28022759601707,1.66429587482219,76.9,1.28022759601707,0,35.2062588904694,190.49786628734,99.601706970128,38.2788051209104,35.0782361308677,91.6,0.768136557610242,0.512091038406828,0,1.28022759601707,1.7923186344239,0,2.94452347083926,1.66429587482219,0,0,0,9.34566145092461,1.7923186344239,2.30440967283073,43.8
"12","Thiago Alcántara","es ESP","MF,FW","Bayern Munich","Matches","Bundesliga",0.793905372894948,26,1991,19,12,1247,0.144346431435445,0.144346431435445,0,0,0.216519647153168,0,0.173215717722534,0.173215717722534,0.15878107457899,1.65998396150762,0.505212510024058,0.0721732157177225,30.4,0.09,0.29,0.1,-0.028869286287089,-0.028869286287089,85.8861267040898,94.4747393744988,90.9,1711.65998396151,413.55252606255,1.01042502004812,1.5878107457899,63.6,61.9967923015237,66.4715316760225,93.3,22.878909382518,26.4153969526864,86.6,-0.0144346431435445,2.09302325581395,10.4651162790698,1.29911788291901,0,8.58861267040898,94.4747393744988,91.7321571772253,2.74258219727346,1.51563753007217,0.216519647153168,12.5581395348837,4.61908580593424,1.08259823576584,0.57738572574178,0.360866078588613,0.0721732157177225,0.0721732157177225,69.5028067361668,12.1972734562951,12.7746591820369,6.85645549318364,83.8652766639936,1.80433039294306,0.505212510024058,0.360866078588613,0.216519647153168,1.22694466720128,1.01042502004812,0.505212510024058,3.75300721732157,3.39214113873296,0.144346431435445,0.0721732157177225,0,0.144346431435445,0.216519647153168,0.216519647153168,0,0,0,0,0,0.505212510024058,1.37129109863673,0.433039294306335,0.433039294306335,1.5878107457899,27.3,1.15477145148356,7.14514835605453,37.6,4.11387329591018,9.5990376904571,5.26864474739375,0.144346431435445,0,1.37129109863673,2.02085004009623,0.505212510024058,0,105.012028869286,1.15477145148356,14.0016038492382,66.327185244587,31.3231756214916,2.8869286287089,102.558139534884,1.87650360866079,2.52606255012029,74.3,2.02085004009623,0.0721732157177225,87.906976744186,402.221331194868,208.5084202085,89.8556535685645,85.2365677626303,94.9,0.649558941459503,1.65998396150762,0,1.73215717722534,1.08259823576584,0.0721732157177225,1.08259823576584,1.87650360866079,0.0721732157177225,0,0,10.0320769847634,1.22694466720128,1.37129109863673,47.2
"13","Stephan Ambrosius","de GER","DF","Hamburger SV","Matches","Bundesliga",24,18,1998,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,60,66,90.9,1308,232,0,0,NA,38,38,100,22,28,78.6,0,0,0,0,0,0,66,64,2,2,0,2,2,0,0,0,0,0,56,2,8,6,56,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,100,0,6,75,6,2,0,2,0,0,2,10,0,78,8,48,34,0,0,76,0,0,NA,0,0,54,268,148,58,54,93.1,0,0,0,0,0,2,0,2,0,0,0,8,2,4,33.3
"14","Nadiem Amiri","de GER","MF,FW","Hoffenheim","Matches","Bundesliga",0.670871559633028,20,1996,28,19,1744,0.103211009174312,0.154816513761468,0,0,0.206422018348624,0,0.149655963302752,0.149655963302752,0.154816513761468,2.32224770642202,0.825688073394495,0.051605504587156,35.6,0.04,0.13,0.06,-0.0464449541284404,-0.0464449541284404,34.8853211009174,45.1548165137615,77.3,624.426605504587,172.310779816514,0.722477064220184,2.01261467889908,35.9,27.9185779816514,32.6146788990826,85.6,6.24426605504587,10.5275229357798,59.3,0,1.54816513761468,3.40596330275229,1.49655963302752,0.154816513761468,5.93463302752294,45.1548165137615,42.9873853211009,2.16743119266055,1.03211009174312,0.309633027522936,8.61811926605505,1.03211009174312,2.37385321100917,0.774082568807339,0.154816513761468,0.154816513761468,0,31.2213302752294,6.19266055045872,7.74082568807339,6.4506880733945,36.0206422018349,1.44495412844037,0.361238532110092,0.412844036697248,0.361238532110092,0.928899082568807,1.08371559633028,1.59977064220183,3.40596330275229,2.32224770642202,0.361238532110092,0.309633027522936,0.309633027522936,0.103211009174312,0.25802752293578,0.25802752293578,0,0,0,0,0,0.51605504587156,0.825688073394495,0.25802752293578,0.51605504587156,2.11582568807339,24.4,1.59977064220183,5.88302752293578,26.3,5.98623853211009,12.3853211009174,4.02522935779817,0.309633027522936,0,1.54816513761468,1.03211009174312,0.51605504587156,0,60.1204128440367,1.23853211009174,8.87614678899083,32.4082568807339,24.0997706422018,3.56077981651376,58.1077981651376,1.59977064220183,2.47706422018349,64.6,1.85779816513761,0.103211009174312,45.4644495412844,292.5,166.995412844037,48.6123853211009,41.5940366972477,85.6,2.5802752293578,2.42545871559633,0,2.16743119266055,1.96100917431193,0.154816513761468,2.37385321100917,0.825688073394495,0,0,0,10.0114678899083,0.464449541284404,0.670871559633028,40.9
"15","Waldemar Anton","de GER","DF,MF","Hannover 96","Matches","Bundesliga",0.553116769095698,21,1996,27,26,2278,0.0395083406496927,0,0,0,0.0395083406496927,0,0.0711150131694469,0.0711150131694469,0,0.908691834942932,0.197541703248464,0,21.7,0.04,0.2,0.08,-0.0316066725197542,-0.0316066725197542,37.9675153643547,47.0149253731343,80.8,812.370500438982,236.773485513608,0.316066725197542,1.0667251975417,29.6,26.7076382791923,31.4091308165057,85,10.9438103599649,14.5390693590869,75.3,0,0.0790166812993854,2.64705882352941,0.118525021949078,0.0790166812993854,3.59525899912204,47.0149253731343,45.1185250219491,1.89640035118525,1.73836698858648,0,7.15100965759438,1.0667251975417,0.316066725197542,0,0,0,0,31.8042142230026,5.92625109745391,9.28446005267779,7.42756804214223,33.6215978928885,4.50395083406497,0.158033362598771,0.158033362598771,0.118525021949078,1.6198419666374,0.711150131694469,0.908691834942932,0.43459174714662,0.355575065847234,0,0,0.0790166812993854,0,0,0,0,0,0,0,0,1.38279192273925,0.671641791044776,0.197541703248464,1.0667251975417,2.44951712028095,43.5,1.38279192273925,5.37313432835821,35,8.53380158033363,6.04477611940298,0.790166812993854,1.1062335381914,0.118525021949078,1.65935030728709,1.89640035118525,5.64969271290606,0.0790166812993854,61.5144863915716,6.47936786654961,31.3301141352063,29.1571553994732,5.33362598770852,0.987708516242318,59.8946444249342,0.908691834942932,1.18525021949078,76.7,0.948200175592625,0,37.4539069359087,237.129060579456,129.310798946444,34.2932396839333,32.8314310798946,95.7,0.790166812993854,0.829675153643547,0,0.790166812993854,1.18525021949078,0,0.316066725197542,1.38279192273925,0,0.0395083406496927,0,13.7093942054434,2.52853380158033,1.50131694468832,62.7
"16","Dennis Aogo","de GER","MF,DF","Stuttgart","Matches","Bundesliga",0.690890481064483,30,1987,29,22,1954,0,0.276356192425793,0,0,0.230296827021494,0,0.041453428863869,0.041453428863869,0.082906857727738,0.736949846468782,0.0460593654042989,0.0921187308085977,6.3,0,0,0.06,-0.041453428863869,-0.041453428863869,44.4012282497441,54.9027635619243,80.9,900.32241555783,219.196519959058,0.41453428863869,1.10542476970317,37.5,31.6888433981576,35.3735926305015,89.6,12.2978505629478,18.4237461617195,66.8,0.193449334698055,1.10542476970317,2.25690890481064,0.644831115660184,0.0921187308085977,5.15864892528147,54.9027635619243,46.1975435005118,8.70522006141249,2.34902763561924,0.0460593654042989,8.014329580348,3.68474923234391,4.74411463664278,2.21084953940635,0.138178096212897,0.506653019447288,0.276356192425793,31.8270214943705,8.79733879222109,14.2784032753326,42.6049129989765,5.06653019447288,2.21084953940635,4.1453428863869,0.460593654042989,0.0921187308085977,1.19754350051177,0.875127942681679,0.921187308085977,1.84237461617195,1.19754350051177,0.598771750255885,0,0.0460593654042989,0,0.276356192425793,0.0921187308085977,0.138178096212897,0,0.0460593654042989,0,0,0.921187308085977,0.644831115660184,0.138178096212897,0.41453428863869,0.967246673490276,42.9,0.552712384851586,3.22415557830092,22,4.88229273285568,8.014329580348,1.75025588536336,0.230296827021494,0.0460593654042989,1.10542476970317,1.51995905834186,1.28966223132037,0,61.949846468782,1.70419651995906,13.7256908904811,34.7287615148414,16.0747185261003,1.33572159672467,53.3828045035824,0.184237461617195,0.276356192425793,66.7,0.184237461617195,0,35.6499488229273,157.891504605937,70.7932446264074,40.6243602865916,37.4002047082907,92.1,0.368474923234391,0.276356192425793,0,1.51995905834186,0.552712384851586,0,4.74411463664278,0.690890481064483,0,0.0460593654042989,0,9.35005117707267,0.460593654042989,0.598771750255885,43.5
"17","Charles Aránguiz","cl CHI","MF","Leverkusen","Matches","Bundesliga",0.625543006081668,28,1989,27,27,2302,0.0390964378801043,0.117289313640313,0,0,0.156385751520417,0,0.109470026064292,0.109470026064292,0.0625543006081668,1.32927888792354,0.195482189400521,0.27367506516073,14.7,0.03,0.2,0.08,-0.0703735881841877,-0.0703735881841877,58.0582102519548,67.6759339704605,85.8,1141.303214596,335.877497827976,0.469157254561251,1.21198957428323,38.7,43.8271068635969,48.4013900955691,90.5,13.7619461337967,18.0625543006082,76.2,0.054735013032146,0.899218071242398,6.4509122502172,0.977410947002606,0.0781928757602085,8.249348392702,67.6759339704605,64.4700260642919,3.20590790616855,2.65855777584709,0.156385751520417,8.71850564726325,2.7367506516073,0.899218071242398,0.117289313640313,0,0.117289313640313,0,47.8931364031277,8.95308427454387,10.8297132927889,6.4509122502172,57.002606429192,2.93223284100782,0.351867940920938,0.234578627280626,0.234578627280626,1.21198957428323,1.21198957428323,1.13379669852302,2.18940052128584,1.91572545612511,0.156385751520417,0,0.0781928757602085,0.0390964378801043,0.195482189400521,0.156385751520417,0.0390964378801043,0,0,0,0,1.01650738488271,1.40747176368375,0.312771503040834,1.01650738488271,3.04952215464813,33.3,2.03301476976542,7.97567332754127,33.8,8.52302345786273,11.8071242397915,3.24500434404865,0.195482189400521,0,1.876629018245,2.07211120764553,1.25108601216334,0.0390964378801043,80.8905299739357,2.30668983492615,17.1633362293658,52.7801911381407,16.1468288444831,1.64205039096438,77.7628149435274,0.899218071242398,1.29018245004344,69.7,0.938314509122502,0.0390964378801043,56.1424847958297,244.509122502172,126.985230234579,58.6837532580365,55.0477845351868,93.8,1.05560382276281,1.68114682884448,0,1.64205039096438,2.03301476976542,0.0390964378801043,0.899218071242398,1.99391833188532,0,0.0390964378801043,0,13.2927888792354,0.899218071242398,1.05560382276281,46
